Day,Away,Home,RA,RH,Inn
2,268,SFG,ARI,11,0,9
2,268,STL,COL,7,3,9
2,268,SDP,LAD,4,2,9
2,268,CHC,PHI,10,4,9
2,268,MIL,PIT,7,2,9
2,268,NYM,ATL,1,5,9
3,269,SEA,HOU,8,1,9
3,269,TEX,OAK,5,1,9
3,269,LAA,CHW,3,4,10
3,269,CIN,CLE,2,5,9
3,269,TBR,DET,1,7,9
3,269,KCR,WSN,3,0,9
3,269,MIA,MIN,3,8,9
3,269,BAL,NYY,9,7,9
3,269,BOS,TOR,1,6,9
3,269,SFG,ARI,2,8,9
3,269,STL,COL,5,2,9
3,269,SDP,LAD,3,4,9
3,269,CHC,PHI,6,9,9
3,269,MIL,PIT,1,2,9
4,270,TEX,OAK,2,3,9
4,270,LAA,CHW,0,7,9
4,270,TBR,DET,3,4,9
4,270,KCR,WSN,7,4,9
4,270,MIA,MIN,8,6,13
4,270,BAL,NYY,1,10,9
4,270,STL,COL,8,10,9
4,270,SDP,LAD,2,7,9
4,270,MIL,PIT,5,2,9
5,271,OAK,SEA,0,2,9
5,271,HOU,CLE,5,2,9
5,271,TEX,LAA,5,2,9
5,271,CHW,DET,1,4,9
5,271,KCR,ATL,0,3,9
5,271,BAL,MIN,7,2,9
5,271,TBR,BOS,2,1,9
5,271,PIT,NYY,4,2,9
5,271,MIA,TOR,15,5,9
5,271,SDP,ARI,5,3,9
5,271,LAD,COL,11,4,9
5,271,STL,SFG,6,3,9
5,271,CIN,CHC,0,1,9
5,271,NYM,MIL,4,8,9
5,271,PHI,WSN,1,9,9
6,272,OAK,SEA,6,7,10
6,272,HOU,CLE,4,3,9
6,272,TEX,LAA,9,8,9
6,272,CHW,DET,4,0,9
6,272,KCR,ATL,1,2,9
6,272,BAL,MIN,9,2,9
6,272,TBR,BOS,7,2,9
6,272,PIT,NYY,9,4,9
6,272,MIA,TOR,8,1,9
6,272,SDP,ARI,5,0,9
6,272,LAD,COL,13,2,9
6,272,STL,SFG,5,6,9
6,272,CIN,CHC,0,3,9
6,272,NYM,MIL,0,6,9
6,272,PHI,WSN,3,6,9
0,273,OAK,SEA,4,6,9
0,273,TEX,LAA,8,0,9
0,273,CHW,DET,9,5,9
0,273,KCR,ATL,4,2,9
0,273,BAL,MIN,6,2,9
0,273,TBR,BOS,1,3,9
0,273,PIT,NYY,4,6,9
0,273,MIA,TOR,3,1,9
0,273,SDP,ARI,2,11,9
0,273,LAD,COL,2,1,9
0,273,STL,SFG,6,1,9
0,273,CIN,CHC,3,0,10
0,273,NYM,MIL,5,0,9
0,273,PHI,WSN,6,3,9
1,274,NYM,ATL,8,7,9
1,274,NYM,ATL,0,3,9
